charge_id,account_id,amount,charge_type,charge_date
62ebbc0a-88c4-48ac-a8f2-e9085c781515,88efdc09-5b6a-48f2-847f-c5fe43a39c70,99.61,overdraft fee,2024-07-16
b6b70e75-3a18-41ff-a763-f69376f37bbd,dc5dcde7-cff0-403d-90cb-03dd888cd8cf,34.4,ATM fee,2024-07-16
989f6a45-5a2c-45a6-91a3-96ae5155dad2,e09df893-4a35-432c-9c10-19515591a0bd,88.9,overdraft fee,2024-07-16
48b23cb2-e49d-4c4b-b5b9-0031372f1e1b,35f2675a-d955-42d8-88f2-af691e981744,44.07,overdraft fee,2024-07-16
f5a2daf1-f451-4110-81e2-5e91d25f049d,5fceb2d8-1677-434d-a2ff-1a5070c3f570,27.09,maintenance fee,2024-07-16
43f015af-0f13-4c3e-b6c4-639624f3f8b0,a96cfa18-f408-4802-9f7a-9c90d5159e1e,30.24,maintenance fee,2024-07-16
a44e2e3c-f050-418c-8f1f-724965964fd1,3c418487-1010-47f5-bd7a-59021a0149ec,98.94,ATM fee,2024-07-16
dfd5981e-a997-4d59-b51e-5a5b316ae49b,03c2e3eb-422a-41dc-b09a-cd21d522fb87,69.67,overdraft fee,2024-07-16
39d1d761-8578-4edd-b471-c0bc1d4b5f6b,c0b9219c-1de4-4131-a09b-33ce6de0ed19,97.87,maintenance fee,2024-07-16
247e181a-22a5-4f55-808c-64f4dc9f3fa9,c12174c4-24c1-4cd8-b2ae-eea9557eb95b,45.5,ATM fee,2024-07-16
354f86b6-2289-4ff7-b2ec-799b9a4c3e64,5d6cb883-9d60-4fe2-8e8e-c525b9292101,39.72,ATM fee,2024-07-16
01299545-4ef7-4514-b700-8ebc58cd2ff4,cacbd459-7099-47ea-b38d-ddb9e8c90912,67.26,ATM fee,2024-07-16
84698892-ac98-48f3-aac8-a81cd4b38f61,776981fe-529a-4431-9f76-db57bf25e458,83.66,maintenance fee,2024-07-16
b79221fc-4d6e-4015-8449-edfdadbaeff3,20bd1193-4b01-44a3-8cff-ff595c49dc16,54.37,overdraft fee,2024-07-16
f6067994-21c2-4f46-a66e-eaa718fac10e,83d764d7-ddac-4f21-bb71-d16965de8abd,73.48,ATM fee,2024-07-16
60d623bc-3be6-4f68-8c2e-743e7d9c820b,21edf15b-031d-4bc0-85f5-184f552c9949,14.39,overdraft fee,2024-07-16
0826a6cb-3a2f-45bc-b146-3e2450603aad,81c18f6a-84dc-485e-abde-6e4138d4be97,69.16,overdraft fee,2024-07-16
2c9be747-2b15-4c74-be36-020c94310bca,c737afc3-f9cc-4207-a5e8-525f76aaea18,10.76,maintenance fee,2024-07-16
43eefe63-076a-420e-ad41-6582003eeae6,8219e2c1-9aea-43e6-9534-b9f000252ccd,40.84,overdraft fee,2024-07-16
fc266470-7816-48cc-8615-83922f7b9948,02b77c51-2db3-443f-b484-d07e6b3ff9ba,35.26,ATM fee,2024-07-16
28460bd8-d88a-4437-9186-542b9f8a24c2,888e74e3-6b0b-4e4b-9707-edc0f4295aac,43.85,ATM fee,2024-07-16
cde6405f-ccf7-4ec7-b28f-a2b1a0e1f6c3,95873fbc-c915-4b0e-b6db-77b342bd8131,59.34,ATM fee,2024-07-16
cab30943-1e52-409d-8202-c4f3c521d987,12015999-2bb5-44ae-9e98-5c466d427cb2,77.85,ATM fee,2024-07-16
