[2024-07-16T05:50:09.439+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:50:09.486+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:50:09.515+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:50:09.520+0530] {standard_task_runner.py:63} INFO - Started process 52089 to run task
[2024-07-16T05:50:09.523+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1423', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp2imn_ql2']
[2024-07-16T05:50:09.526+0530] {standard_task_runner.py:91} INFO - Job 1423: Subtask Prepare_data
[2024-07-16T05:50:09.580+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:50:09.664+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:50:09.665+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:50:10.873+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.874+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.876+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.879+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.881+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.882+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.883+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.884+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:50:10.885+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.885+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.886+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.887+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.888+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.889+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.890+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.891+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.892+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.895+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:50:10.898+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.900+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.901+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.902+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.903+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.904+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.905+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.906+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.907+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.908+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:50:10.909+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.913+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.916+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.917+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.918+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.919+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.920+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.921+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.922+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.923+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:50:10.924+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.925+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.929+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.930+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.932+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.933+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.934+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.935+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.935+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.936+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:50:10.937+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.938+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.939+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.940+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.941+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.942+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.945+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.946+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.948+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.949+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:50:10.950+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.951+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.953+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.954+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.955+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.956+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.957+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.958+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.962+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.964+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:50:10.965+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.967+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.968+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.970+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.971+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.972+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.973+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.974+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.975+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.979+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:50:10.981+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.982+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.983+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.984+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.985+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.986+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.987+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.988+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.989+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.990+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:50:10.991+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.992+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.993+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.994+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.996+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.998+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:10.999+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:11.000+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:11.001+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:11.002+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:50:11.003+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.004+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.005+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.006+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.007+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.008+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.009+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.011+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.013+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.014+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:50:11.015+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.016+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.017+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.018+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.018+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.019+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.020+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.021+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.021+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.022+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:50:11.023+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.024+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.025+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.027+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.029+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.030+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.031+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.032+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.033+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.034+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:50:11.035+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.036+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.037+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.037+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.038+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.039+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.040+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.041+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.042+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.044+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:50:11.046+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.047+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.048+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.049+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.049+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.050+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.051+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.052+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.053+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.053+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:50:11.054+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.055+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.056+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.056+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.057+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.058+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.058+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.061+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.063+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.064+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:50:11.066+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.066+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.067+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.068+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.069+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.069+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.070+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.071+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.072+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.073+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:50:11.074+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.074+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.075+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.078+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.079+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.080+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.081+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.082+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.083+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.083+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:50:11.084+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.085+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.086+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.086+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.087+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.088+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.089+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.090+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.091+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.091+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:50:11.092+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.095+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.097+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.098+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.099+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.100+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.101+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.102+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.103+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.104+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:50:11.105+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.105+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.106+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.107+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.108+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.110+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.112+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.113+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.114+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.115+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:50:11.116+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.116+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.117+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.118+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.119+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.120+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.121+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.121+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.122+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.123+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:50:11.124+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.125+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.128+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.129+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.130+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.131+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.132+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.133+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.134+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.134+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:50:11.135+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.136+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.137+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.137+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.138+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.139+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.140+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.140+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.141+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.142+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:50:11.144+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.145+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.147+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.147+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.149+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.149+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.150+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.151+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.152+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.153+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:50:11.153+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.154+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.155+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.156+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.156+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.157+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.158+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.159+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.162+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.163+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:50:11.164+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:50:11.165+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:50:11.166+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:50:11.167+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:50:11.168+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:50:11.168+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
