[2024-07-16T05:57:09.586+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:57:09.620+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-16T05:57:09.648+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:57:09.653+0530] {standard_task_runner.py:63} INFO - Started process 62551 to run task
[2024-07-16T05:57:09.656+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1424', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp568s6shq']
[2024-07-16T05:57:09.658+0530] {standard_task_runner.py:91} INFO - Job 1424: Subtask Prepare_data
[2024-07-16T05:57:09.707+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:57:09.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:57:09.784+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:57:10.736+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.737+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.737+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.738+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.739+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.740+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.740+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.741+0530] {logging_mixin.py:188} INFO - 2023-01-25 00:00:00
[2024-07-16T05:57:10.742+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.742+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.745+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.746+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.747+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.747+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.749+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.750+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.751+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.751+0530] {logging_mixin.py:188} INFO - 2023-01-26 00:00:00
[2024-07-16T05:57:10.752+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.753+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.753+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.754+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.755+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.756+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.757+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.757+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.758+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.759+0530] {logging_mixin.py:188} INFO - 2023-01-27 00:00:00
[2024-07-16T05:57:10.762+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.763+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.764+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.765+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.765+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.766+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.767+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.768+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.769+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.769+0530] {logging_mixin.py:188} INFO - 2023-01-28 00:00:00
[2024-07-16T05:57:10.770+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.770+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.771+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.772+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.773+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.773+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.774+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.775+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.775+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.777+0530] {logging_mixin.py:188} INFO - 2023-01-29 00:00:00
[2024-07-16T05:57:10.779+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.779+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.780+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.781+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.782+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.783+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.784+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.785+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.786+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.786+0530] {logging_mixin.py:188} INFO - 2023-01-30 00:00:00
[2024-07-16T05:57:10.787+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.788+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.789+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.790+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.790+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.791+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.791+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.792+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.793+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.795+0530] {logging_mixin.py:188} INFO - 2023-01-31 00:00:00
[2024-07-16T05:57:10.796+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.797+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.798+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.799+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.800+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.800+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.801+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.802+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.802+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.803+0530] {logging_mixin.py:188} INFO - 2023-02-01 00:00:00
[2024-07-16T05:57:10.804+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.804+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.805+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.806+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.807+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.807+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.808+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.809+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.811+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.812+0530] {logging_mixin.py:188} INFO - 2023-02-02 00:00:00
[2024-07-16T05:57:10.813+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.814+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.814+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.815+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.816+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.817+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.818+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.818+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.819+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.820+0530] {logging_mixin.py:188} INFO - 2023-02-03 00:00:00
[2024-07-16T05:57:10.821+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.821+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.822+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.823+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.824+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.824+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.825+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.826+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.827+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.829+0530] {logging_mixin.py:188} INFO - 2023-02-04 00:00:00
[2024-07-16T05:57:10.830+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.830+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.831+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.832+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.833+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.833+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.834+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.835+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.836+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.836+0530] {logging_mixin.py:188} INFO - 2023-02-05 00:00:00
[2024-07-16T05:57:10.837+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.838+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.839+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.839+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.840+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.841+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.841+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.842+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.843+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.845+0530] {logging_mixin.py:188} INFO - 2023-02-06 00:00:00
[2024-07-16T05:57:10.846+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.847+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.847+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.848+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.849+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.850+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.850+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.851+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.852+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.853+0530] {logging_mixin.py:188} INFO - 2023-02-07 00:00:00
[2024-07-16T05:57:10.853+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.854+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.855+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.855+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.856+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.857+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.857+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.858+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.859+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.860+0530] {logging_mixin.py:188} INFO - 2023-02-08 00:00:00
[2024-07-16T05:57:10.862+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.863+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.863+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.864+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.865+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.866+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.866+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.867+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.868+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.869+0530] {logging_mixin.py:188} INFO - 2023-02-09 00:00:00
[2024-07-16T05:57:10.869+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.870+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.871+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.871+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.872+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.873+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.873+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.874+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.875+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.875+0530] {logging_mixin.py:188} INFO - 2023-02-10 00:00:00
[2024-07-16T05:57:10.877+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.878+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.879+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.880+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.881+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.882+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.882+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.883+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.884+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.885+0530] {logging_mixin.py:188} INFO - 2023-02-11 00:00:00
[2024-07-16T05:57:10.885+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.886+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.887+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.888+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.888+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.889+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.890+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.890+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.891+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.892+0530] {logging_mixin.py:188} INFO - 2023-02-12 00:00:00
[2024-07-16T05:57:10.893+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.895+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.896+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.897+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.898+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.898+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.899+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.900+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.901+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.901+0530] {logging_mixin.py:188} INFO - 2023-02-13 00:00:00
[2024-07-16T05:57:10.902+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.903+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.903+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.904+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.905+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.906+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.906+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.907+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.908+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.908+0530] {logging_mixin.py:188} INFO - 2023-02-14 00:00:00
[2024-07-16T05:57:10.909+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.911+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.912+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.913+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.914+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.915+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.915+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.916+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.917+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.918+0530] {logging_mixin.py:188} INFO - 2023-02-15 00:00:00
[2024-07-16T05:57:10.918+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.919+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.920+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.920+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.921+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.922+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.922+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.923+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.924+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.925+0530] {logging_mixin.py:188} INFO - 2023-02-16 00:00:00
[2024-07-16T05:57:10.925+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.927+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.928+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.929+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.930+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.931+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.931+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.932+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.933+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.934+0530] {logging_mixin.py:188} INFO - 2023-02-17 00:00:00
[2024-07-16T05:57:10.934+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.935+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.936+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.937+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.937+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.938+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.939+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.939+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.940+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.941+0530] {logging_mixin.py:188} INFO - 2023-02-18 00:00:00
[2024-07-16T05:57:10.941+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.942+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.944+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.945+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.946+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.947+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.947+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.948+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.949+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.950+0530] {logging_mixin.py:188} INFO - 2023-02-19 00:00:00
[2024-07-16T05:57:10.951+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:57:10.951+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:57:10.952+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:57:10.953+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:57:10.954+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
[2024-07-16T05:57:10.954+0530] {logging_mixin.py:188} INFO - 2023-02-20 00:00:00
